test_number,date_time,B_n_slots,L_payload_size,R_random_seed,H,N,node_id,T_round,T_round_1slot,T_on_round,T_on_without_round,energy_savings
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,3,42175.0,14221.0,19470.0,29844.0,34.76075593084037
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,4,42175.0,14251.0,22399.0,32071.0,30.158086745034456
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,6,42144.0,14190.0,22064.0,33201.0,33.54417035631457
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,7,42144.0,14282.0,24536.0,39029.0,37.133926054984755
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,8,42144.0,14190.0,21453.0,30302.0,29.202692891558314
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,10,42114.0,14190.0,20416.0,34329.0,40.5284162078709
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,11,42175.0,14221.0,22399.0,36099.0,37.95118978365052
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,13,42144.0,14190.0,22033.0,34696.0,36.49700253631543
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,14,,,,,
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,15,42022.0,14068.0,21606.0,27708.0,22.02252057167605
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,16,42144.0,14190.0,19256.0,31002.0,37.88787820140636
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,17,42144.0,14190.0,23834.0,35643.0,33.13133013494936
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,18,42144.0,14190.0,22033.0,34453.0,36.04911038225989
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,19,42144.0,14190.0,22155.0,34972.0,36.64931945556445
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,20,42144.0,14190.0,19104.0,34300.0,44.30320699708455
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,22,42144.0,14312.0,22583.0,34085.0,33.745049141851254
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,23,42144.0,14190.0,23498.0,33780.0,30.438129070455894
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,24,42144.0,14282.0,23223.0,35917.0,35.342595428348694
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,25,42144.0,14221.0,22216.0,33078.0,32.83753552209928
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,26,42144.0,14190.0,22308.0,30943.0,27.906150017774618
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,27,42144.0,14190.0,23010.0,33811.0,31.94522492679897
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,28,42144.0,14190.0,20843.0,30392.0,31.419452487496706
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,32,42144.0,14190.0,22979.0,31218.0,26.39182522903453
68674, 2019-06-13T07:56:01+02:00,5,8,1318,4,2,33,42144.0,14190.0,20141.0,32010.0,37.07903780068729
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,1,42114.0,14282.0,23590.0,33476.0,29.531604731748118
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,2,42144.0,14221.0,23010.0,33232.0,30.759508907077514
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,3,42144.0,14221.0,22979.0,31064.0,26.026912181303114
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,4,42114.0,14190.0,23651.0,33232.0,28.830645161290324
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,6,42144.0,14251.0,25390.0,39364.0,35.49944111370796
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,7,42053.0,14190.0,19165.0,28043.0,31.658524408943407
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,8,42114.0,14221.0,22247.0,33262.0,33.1158679574289
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,10,42114.0,14221.0,22247.0,31156.0,28.59481319809988
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,11,42114.0,14221.0,20568.0,33781.0,39.11370296912466
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,13,42114.0,14190.0,19775.0,32927.0,39.94290399975704
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,14,,,,,
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,15,41992.0,14068.0,20935.0,29082.0,28.013891754349768
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,16,42144.0,14221.0,25665.0,37474.0,31.51251534397182
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,17,42114.0,14190.0,21392.0,34117.0,37.298121171263595
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,18,42114.0,14190.0,24841.0,35885.0,30.776090288421347
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,19,42114.0,14190.0,19134.0,31798.0,39.8264041763633
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,20,42114.0,14190.0,19775.0,34269.0,42.29478537453675
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,22,42114.0,14221.0,22979.0,34543.0,33.47711547925773
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,23,42114.0,14190.0,22766.0,34513.0,34.036450033320776
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,24,42114.0,14282.0,24169.0,36984.0,34.65011897036556
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,25,42144.0,14221.0,19287.0,31736.0,39.22674565162592
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,26,42114.0,14190.0,22766.0,34299.0,33.62488702294527
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,27,42114.0,14190.0,23071.0,35215.0,34.48530455771689
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,28,42144.0,14251.0,21667.0,35490.0,38.94899971823049
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,32,42114.0,14190.0,22369.0,34055.0,34.31507854940538
68675, 2019-06-19T13:09:01+02:00,5,8,32086,4,2,33,42144.0,14221.0,23773.0,34147.0,30.38041409201394
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,1,42144.0,14190.0,21301.0,30943.0,31.160520957890313
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,2,42175.0,14221.0,22216.0,31950.0,30.46635367762128
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,3,42144.0,14221.0,20507.0,29782.0,31.142972265126584
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,4,42144.0,14190.0,20751.0,31644.0,34.423587409935536
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,6,42205.0,14221.0,22674.0,33201.0,31.70687629890666
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,7,42144.0,14190.0,22766.0,34819.0,34.616157844854825
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,8,42175.0,14221.0,18646.0,28897.0,35.474270685538286
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,10,42144.0,14221.0,21575.0,33414.0,35.43125635960974
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,11,42144.0,14190.0,23834.0,34482.0,30.879879357345864
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,13,42114.0,14190.0,19866.0,32193.0,38.29093281148076
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,14,42205.0,14251.0,27313.0,40036.0,31.778898990908182
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,15,42022.0,14068.0,18951.0,27494.0,31.072233941950973
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,16,42144.0,14190.0,20812.0,28897.0,27.97868290826037
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,17,42144.0,14190.0,22216.0,35002.0,36.52934118050397
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,18,42144.0,14190.0,21331.0,33749.0,36.795164301164476
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,19,42144.0,14190.0,23590.0,34880.0,32.36811926605505
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,20,42144.0,14221.0,21087.0,33689.0,37.40686871085517
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,22,42144.0,14190.0,21301.0,32896.0,35.24744649805447
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,23,42144.0,14190.0,24414.0,36191.0,32.541239534690945
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,24,42175.0,14221.0,22094.0,33109.0,33.26889969494699
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,25,42144.0,14221.0,20477.0,33994.0,39.76289933517679
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,26,42144.0,14282.0,22674.0,36435.0,37.76862906545904
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,27,42144.0,14190.0,20538.0,32805.0,37.39368998628258
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,28,42144.0,14190.0,19195.0,29508.0,34.949844110071844
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,32,42236.0,14190.0,20996.0,30485.0,31.126783664097097
68676, 2019-06-14T18:42:01+02:00,5,8,2922,4,2,33,42144.0,14221.0,19897.0,30331.0,34.400448386139594
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,1,42205.0,14312.0,26519.0,38083.0,30.365254838116744
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,2,42205.0,14221.0,26275.0,35155.0,25.259564784525672
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,3,42175.0,14251.0,21850.0,33536.0,34.84613549618321
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,4,42175.0,14251.0,26092.0,35855.0,27.229117277924974
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,6,42175.0,14221.0,26947.0,35459.0,24.00518909162695
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,7,42175.0,14221.0,24505.0,36619.0,33.08118736175209
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,8,42175.0,14221.0,24719.0,34941.0,29.255029907558455
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,10,42175.0,14221.0,24475.0,35765.0,31.567174612050884
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,11,42205.0,14221.0,25329.0,38327.0,33.91342917525505
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,13,42236.0,14221.0,20233.0,32896.0,38.494041828793776
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,14,,,,,
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,15,42022.0,14068.0,24078.0,31766.0,24.201976956494363
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,16,42175.0,14221.0,22613.0,35612.0,36.50174098618443
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,17,42175.0,14221.0,22460.0,35368.0,36.496267812712055
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,18,42175.0,14221.0,23010.0,34605.0,33.50671868227135
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,19,42175.0,14221.0,20904.0,33445.0,37.4973837643893
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,20,42205.0,14221.0,22491.0,33354.0,32.56880733944954
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,22,42144.0,14251.0,24780.0,35887.0,30.949926157104247
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,23,42175.0,14251.0,23162.0,34024.0,31.9245238655067
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,24,42205.0,14221.0,22308.0,34879.0,36.041744316064104
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,25,42175.0,14251.0,20782.0,33139.0,37.288391321403786
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,26,42175.0,14221.0,27160.0,34574.0,21.443859547636954
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,27,42175.0,14282.0,21667.0,36618.0,40.82964662187995
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,28,42236.0,14251.0,24597.0,33079.0,25.64164575712688
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,32,42205.0,14251.0,26519.0,35825.0,25.976273551988832
68677, 2019-06-17T13:40:01+02:00,5,8,20269,4,2,33,42144.0,14251.0,23345.0,37320.0,37.44640943193998
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,1,42114.0,14282.0,21484.0,32804.0,34.50798683087428
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,2,42114.0,14221.0,21759.0,32712.0,33.48312545854733
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,3,42175.0,14221.0,19470.0,29080.0,33.04676753782668
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,4,42114.0,14190.0,19226.0,29507.0,34.84257972684448
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,6,42114.0,14190.0,18463.0,35032.0,47.296757250513814
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,7,42114.0,14190.0,25970.0,38540.0,32.61546445251687
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,8,42083.0,14221.0,18676.0,30516.0,38.799318390352596
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,10,42144.0,14282.0,25604.0,36497.0,29.8462887360605
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,11,42114.0,14221.0,24963.0,37657.0,33.709536075630034
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,13,42114.0,14221.0,23040.0,35276.0,34.68647238915977
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,14,,,,,
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,15,41992.0,14068.0,19531.0,26273.0,25.66132531496213
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,16,42114.0,14190.0,20782.0,28897.0,28.08249991348583
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,17,42114.0,14190.0,22857.0,34970.0,34.6382613668859
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,18,42114.0,14190.0,19897.0,33109.0,39.90455767314023
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,19,42114.0,14251.0,23101.0,36251.0,36.27486138313426
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,20,42114.0,14190.0,21270.0,32926.0,35.40059527425135
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,22,42114.0,14221.0,19104.0,32834.0,41.81640981908997
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,23,42114.0,14190.0,18188.0,32255.0,43.61184312509688
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,24,42114.0,14282.0,19958.0,34117.0,41.50130433508222
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,25,42114.0,14221.0,21942.0,34575.0,36.53796095444685
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,26,42114.0,14190.0,24963.0,36770.0,32.11041610008159
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,27,42114.0,14190.0,19836.0,32194.0,38.38603466484438
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,28,42114.0,14251.0,21118.0,31370.0,32.68090532355754
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,32,42114.0,14190.0,21484.0,31828.0,32.49968581123539
68678, 2019-06-17T19:02:01+02:00,5,8,3669,4,2,33,42114.0,14190.0,19409.0,29721.0,34.69600619090878
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,1,42175.0,14282.0,23803.0,36984.0,35.639736102098205
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,2,42144.0,14190.0,23040.0,31095.0,25.904486251808972
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,3,42205.0,14251.0,22491.0,31920.0,29.539473684210527
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,4,42175.0,14221.0,24078.0,31340.0,23.171665603063175
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,6,42144.0,14312.0,21972.0,36405.0,39.64565306963329
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,7,42144.0,14251.0,22277.0,35002.0,36.355065424832866
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,8,42175.0,14221.0,22613.0,31126.0,27.350125297179208
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,10,42144.0,14221.0,20721.0,33780.0,38.65896980461812
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,11,42205.0,14221.0,22155.0,33598.0,34.05857491517352
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,13,42144.0,14190.0,21423.0,33873.0,36.7549375608892
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,14,42236.0,14312.0,26000.0,38938.0,33.227181673429556
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,15,42022.0,14160.0,21942.0,27829.0,21.154191670559488
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,16,42144.0,14190.0,21362.0,34055.0,37.27205990309793
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,17,42205.0,14251.0,24597.0,37809.0,34.94406093787193
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,18,42175.0,14190.0,21972.0,32439.0,32.266715990012024
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,19,42205.0,14190.0,22766.0,34787.0,34.55601230344669
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,20,42144.0,14190.0,19927.0,32316.0,38.33704666419111
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,22,42114.0,14251.0,21240.0,33719.0,37.00880809039414
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,23,42144.0,14251.0,23223.0,33933.0,31.562196092299533
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,24,42144.0,14282.0,21392.0,35457.0,39.66776659051809
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,25,42144.0,14190.0,20599.0,33750.0,38.96592592592592
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,26,42144.0,14190.0,20507.0,28074.0,26.953765049512
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,27,42144.0,14251.0,19836.0,33476.0,40.74560879436014
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,28,42144.0,14190.0,20843.0,29569.0,29.510636139199836
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,32,42236.0,14190.0,23223.0,28714.0,19.12307585150101
68679, 2019-06-14T01:05:01+02:00,5,8,13930,4,2,33,42144.0,14190.0,21881.0,30454.0,28.1506534445393
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,1,42236.0,14221.0,26397.0,36650.0,27.97544338335607
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,2,42236.0,14221.0,24871.0,33476.0,25.70498267415462
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,3,42144.0,14251.0,22552.0,32774.0,31.189357417465065
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,4,42266.0,14282.0,26397.0,37443.0,29.50084127874369
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,6,42144.0,14282.0,25177.0,39120.0,35.64161554192229
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,7,42144.0,14221.0,23803.0,36619.0,34.99822496518201
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,8,42144.0,14221.0,23895.0,34879.0,31.4917285472634
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,10,42144.0,14251.0,20965.0,33384.0,37.200455307931946
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,11,42144.0,14251.0,20843.0,34300.0,39.2332361516035
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,13,42297.0,14221.0,25756.0,36833.0,30.073575326473545
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,14,42144.0,14251.0,27770.0,41043.0,32.33925395317107
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,15,42022.0,14068.0,21820.0,29264.0,25.437397484964464
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,16,42175.0,14221.0,26672.0,39120.0,31.820040899795497
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,17,42236.0,14221.0,24017.0,34484.0,30.35320728453776
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,18,42144.0,14221.0,23864.0,37045.0,35.581050074234035
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,19,42144.0,14221.0,24505.0,36710.0,33.24707164260419
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,20,42144.0,14221.0,20812.0,33231.0,37.37173121482953
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,22,42144.0,14312.0,26062.0,38601.0,32.48361441413435
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,23,42144.0,14221.0,23742.0,35674.0,33.44732858664574
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,24,42205.0,14251.0,24505.0,39212.0,37.50637559930634
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,25,42144.0,14251.0,22216.0,34086.0,34.82368127677052
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,26,42144.0,14251.0,19378.0,32224.0,39.86469712015889
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,27,42144.0,14221.0,23162.0,37014.0,37.42367752742206
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,28,42175.0,14221.0,23162.0,34910.0,33.65224863935835
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,32,42114.0,14221.0,20324.0,32133.0,36.75038122802104
68680, 2019-06-16T23:12:01+02:00,5,8,13333,4,2,33,42144.0,14221.0,22460.0,33445.0,32.84496935266856
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,1,42205.0,14221.0,25482.0,34514.0,26.16909080373182
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,2,42175.0,14190.0,25665.0,34208.0,24.973690364826943
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,3,42205.0,14221.0,21942.0,33049.0,33.60767345456746
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,4,42205.0,14190.0,24749.0,33720.0,26.604389086595493
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,6,42175.0,14251.0,23559.0,35459.0,33.55988606559689
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,7,42175.0,14251.0,23803.0,39060.0,39.060419866871484
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,8,42175.0,14221.0,23193.0,33689.0,31.155570067381046
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,10,42205.0,14282.0,24444.0,37167.0,34.23197998224231
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,11,42175.0,14251.0,25238.0,37443.0,32.596212910290305
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,13,42205.0,14221.0,21789.0,34330.0,36.53073113894553
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,14,,,,,
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,15,42022.0,14068.0,24078.0,30791.0,21.80182520866487
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,16,42144.0,14251.0,21881.0,35673.0,38.662293611414796
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,17,42175.0,14190.0,23101.0,35308.0,34.57290132547865
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,18,42175.0,14251.0,21545.0,36406.0,40.82019447343844
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,19,42175.0,14190.0,22399.0,34606.0,35.274229902329076
68681, 2019-06-15T09:45:01+02:00,5,8,19335,4,2,20,42175.0,14190.0,21636.0,34666.0,37.587261293486414
