test_number,date_time,B_n_slots,L_payload_size,R_random_seed,H,N,node_id,T_round,T_round_1slot,T_on_round,T_on_without_round,energy_savings
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,4,42175.0,14221.0,23071.0,32102.0,28.132203601021743
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,6,42175.0,14221.0,21270.0,35367.0,39.85919077105777
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,8,42175.0,14221.0,23315.0,32132.0,27.43993526702353
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,10,42144.0,14221.0,21453.0,33353.0,35.67894941984229
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,11,42236.0,14221.0,22949.0,35611.0,35.55642919322681
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,13,42144.0,14282.0,22155.0,35947.0,38.367596739644476
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,15,42022.0,14068.0,23284.0,27677.0,15.872385012826534
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,16,42175.0,14221.0,22308.0,32042.0,30.37887772298858
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,17,42144.0,14221.0,23529.0,35369.0,33.47564251180412
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,18,42144.0,14190.0,19134.0,31644.0,39.533560864618885
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,19,42144.0,14251.0,20751.0,36008.0,42.37113974672295
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,20,42175.0,14221.0,20690.0,32591.0,36.51621613328833
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,22,42144.0,14312.0,21881.0,33262.0,34.21622271661355
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,23,42175.0,14221.0,20538.0,31461.0,34.71917612281873
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,24,42175.0,14221.0,19866.0,31675.0,37.2817679558011
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,25,42175.0,14221.0,22735.0,36497.0,37.70720881168315
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,26,42175.0,14221.0,20690.0,33660.0,38.5323826500297
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,27,42175.0,14221.0,20690.0,33171.0,37.62623978776642
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,28,42175.0,14251.0,19256.0,34147.0,43.6085161214748
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,31,42205.0,14221.0,20507.0,30362.0,32.45833607799223
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,32,42144.0,14190.0,22125.0,31157.0,28.988670282761497
75284, 2019-10-20T17:36:01+02:00,5,8,9978,4,2,33,42144.0,14190.0,20843.0,32620.0,36.10361741263029
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,1,42114.0,14282.0,23010.0,34207.0,32.733066331452626
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,2,42083.0,14221.0,20538.0,31675.0,35.16022099447514
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,3,42144.0,14221.0,18676.0,30973.0,39.70232137668292
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,4,42144.0,14221.0,21606.0,30454.0,29.05365469232285
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,6,42114.0,14221.0,19348.0,32132.0,39.78588323166936
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,8,42144.0,14221.0,20202.0,30545.0,33.861515796366014
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,10,42114.0,14221.0,23712.0,34573.0,31.414687762126515
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,11,42114.0,14221.0,25421.0,36527.0,30.404905959974815
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,13,42114.0,14190.0,22033.0,33384.0,34.0013179966451
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,15,41992.0,14068.0,23620.0,26975.0,12.437442075996293
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,16,42114.0,14190.0,18615.0,28165.0,33.90733179478075
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,17,42175.0,14221.0,22003.0,32591.0,32.487496548126785
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,18,42144.0,14251.0,19256.0,31706.0,39.26701570680628
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,19,42175.0,14251.0,25177.0,34850.0,27.75609756097561
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,20,42114.0,14190.0,19775.0,32958.0,39.99939316706111
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,22,42144.0,14251.0,19836.0,32285.0,38.55970264828868
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,23,42144.0,14221.0,19836.0,31522.0,37.07252077913838
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,24,42114.0,14221.0,23071.0,33445.0,31.0180894005083
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,25,42114.0,14221.0,22003.0,35917.0,38.739315644402375
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,26,,,,,
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,27,42144.0,14221.0,19226.0,31645.0,39.2447464054353
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,28,,,,,
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,31,42175.0,14221.0,22308.0,30423.0,26.67389803766887
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,32,42175.0,14190.0,26062.0,33169.0,21.426633302179745
75285, 2019-10-23T23:46:01+02:00,5,8,10764,4,2,33,42144.0,14221.0,21453.0,31827.0,32.594966537845224
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,1,42175.0,14190.0,20782.0,30272.0,31.349101479915433
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,2,42144.0,14190.0,20843.0,31187.0,33.1676660146856
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,3,42144.0,14221.0,18646.0,29843.0,37.51968635861006
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,4,42175.0,14221.0,18463.0,28746.0,35.771933486398105
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,6,42266.0,14190.0,23651.0,34329.0,31.10489673453931
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,8,42175.0,14221.0,20111.0,31796.0,36.74990564850925
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,10,,,,,
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,11,42144.0,14190.0,22644.0,33842.0,33.08906093020507
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,13,,,,,
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,15,42022.0,14068.0,18646.0,25388.0,26.55585315897274
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,16,42144.0,14190.0,20721.0,30882.0,32.902661744705654
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,17,42144.0,14221.0,25238.0,36496.0,30.84721613327488
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,18,42144.0,14190.0,21209.0,32805.0,35.34827008078037
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,19,42144.0,14190.0,23468.0,34849.0,32.6580389681196
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,20,42205.0,14221.0,20629.0,33139.0,37.75008298379553
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,22,42266.0,14221.0,24383.0,35276.0,30.87935140038553
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,23,42144.0,14251.0,22644.0,34513.0,34.38994002260018
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,24,42266.0,14190.0,27343.0,35398.0,22.75552291089892
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,25,42175.0,14221.0,20538.0,35002.0,41.32335295125993
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,26,,,,,
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,27,42175.0,14190.0,22003.0,33780.0,34.86382474837182
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,28,42175.0,14190.0,22827.0,34269.0,33.38877702880154
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,31,42144.0,14190.0,20111.0,28867.0,30.332213253888522
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,32,42175.0,14190.0,21362.0,28806.0,25.841838505866832
75286, 2019-10-18T05:38:01+02:00,5,8,19098,4,2,33,42175.0,14221.0,20874.0,29844.0,30.05629272215521
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,1,42175.0,14221.0,21575.0,32530.0,33.676606209652626
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,2,42144.0,14190.0,21514.0,32530.0,33.864125422686755
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,3,42175.0,14312.0,19256.0,33323.0,42.2140863667737
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,4,42175.0,14221.0,20141.0,30363.0,33.665975035404934
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,6,42175.0,14221.0,22064.0,34391.0,35.84368003256666
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,8,42175.0,14312.0,23223.0,32164.0,27.798159432906356
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,10,42144.0,14312.0,23376.0,34758.0,32.74641809079924
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,11,42175.0,14221.0,24200.0,35948.0,32.680538555691555
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,13,42144.0,14190.0,26794.0,36345.0,26.278717842894483
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,15,42022.0,14160.0,19348.0,27433.0,29.471804031640726
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,16,42175.0,14221.0,22247.0,30455.0,26.951239533738303
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,17,42144.0,14251.0,24169.0,38969.0,37.97890631014396
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,18,42144.0,14190.0,23315.0,33505.0,30.413371138636023
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,19,42205.0,14190.0,21301.0,35520.0,40.03096846846847
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,20,42175.0,14221.0,23437.0,33018.0,29.017505603004423
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,22,42175.0,14221.0,23742.0,32926.0,27.892850634756726
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,23,42175.0,14251.0,20477.0,36100.0,43.27700831024931
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,24,42144.0,14251.0,21942.0,35184.0,37.63642564802183
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,25,42144.0,14190.0,21301.0,32865.0,35.1863684771033
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,26,42266.0,14251.0,22979.0,34757.0,33.886699082199264
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,27,42175.0,14221.0,24139.0,35092.0,31.212242106463012
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,28,42144.0,14221.0,20507.0,31278.0,34.43634503484878
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,31,42144.0,14251.0,19348.0,29110.0,33.53486774304363
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,32,42175.0,14221.0,18585.0,29630.0,37.27640904488694
75287, 2019-10-19T00:25:01+02:00,5,8,14226,4,2,33,42114.0,14251.0,19104.0,30270.0,36.88800792864222
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,1,42266.0,14312.0,24810.0,34422.0,27.92400209168555
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,2,42266.0,14221.0,24810.0,33964.0,26.952066894358733
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,3,42144.0,14312.0,24291.0,33169.0,26.765956163887967
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,4,42266.0,14221.0,24993.0,32652.0,23.456449834619626
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,6,42175.0,14282.0,21972.0,37107.0,40.787452502223296
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,8,42236.0,14190.0,23254.0,32591.0,28.64901353134301
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,10,42175.0,14221.0,22674.0,35152.0,35.49726900318616
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,11,42175.0,14221.0,22766.0,36282.0,37.2526321591974
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,13,42144.0,14190.0,19165.0,32134.0,40.3591211800585
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,15,42022.0,14068.0,24688.0,28349.0,12.91403576845744
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,16,42175.0,14221.0,19012.0,31034.0,38.73815814912677
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,17,42144.0,14221.0,19226.0,32041.0,39.99563059829593
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,18,42175.0,14251.0,22735.0,30699.0,25.942213101403954
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,19,42175.0,14251.0,19958.0,32011.0,37.65268189060011
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,20,42175.0,14221.0,21240.0,31432.0,32.42555357597353
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,22,42175.0,14190.0,22674.0,32072.0,29.302818658019458
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,23,42205.0,14221.0,20477.0,33658.0,39.16156634381128
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,24,42175.0,14251.0,21362.0,33140.0,35.540132770066386
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,25,42175.0,14221.0,19836.0,33017.0,39.921858436562985
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,26,,,,,
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,27,42175.0,14221.0,19927.0,32376.0,38.451321966889054
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,28,42175.0,14221.0,21331.0,33933.0,37.13788937022957
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,31,42144.0,14221.0,20721.0,29691.0,30.211175103566738
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,32,42175.0,14221.0,21606.0,32713.0,33.952862776266315
75288, 2019-10-19T08:35:01+02:00,5,8,6838,4,2,33,42266.0,14221.0,21820.0,31827.0,31.441857542338266
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,1,42175.0,14221.0,23315.0,34696.0,32.80205210975329
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,2,42175.0,14221.0,23223.0,33415.0,30.501271883884485
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,3,42175.0,14221.0,21026.0,30851.0,31.846617613691613
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,4,42175.0,14221.0,20935.0,34910.0,40.03150959610427
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,6,42144.0,14190.0,22125.0,34513.0,35.8937212065019
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,8,42175.0,14221.0,20904.0,33292.0,37.21014057431214
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,10,42144.0,14221.0,22003.0,33842.0,34.98315702381656
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,11,42144.0,14251.0,22796.0,37230.0,38.76980929358045
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,13,42175.0,14251.0,19165.0,32622.0,41.2513028017902
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,15,42022.0,14068.0,24719.0,31248.0,20.894137224782387
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,16,42175.0,14221.0,18707.0,30057.0,37.76158631932661
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,17,42236.0,14190.0,22338.0,32866.0,32.033104119759024
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,18,42175.0,14221.0,18432.0,30882.0,40.314746454245196
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,19,42144.0,14190.0,22277.0,32743.0,31.9640839263354
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,20,42144.0,14190.0,17608.0,29906.0,41.12218283956396
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,22,42266.0,14282.0,22308.0,33994.0,34.37665470377125
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,23,42175.0,14221.0,20660.0,31553.0,34.52286628846702
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,24,42144.0,14190.0,20538.0,31492.0,34.78343706338118
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,25,42144.0,14221.0,19775.0,32316.0,38.80740190617651
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,26,42144.0,14251.0,20599.0,33292.0,38.12627658296287
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,27,42205.0,14190.0,19134.0,32866.0,41.78178056350028
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,28,42144.0,14251.0,18402.0,30178.0,39.02180396315196
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,31,42175.0,14221.0,17944.0,28379.0,36.770146939638465
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,32,42144.0,14221.0,21484.0,30302.0,29.100389413240052
75289, 2019-10-19T06:43:01+02:00,5,8,15849,4,2,33,42175.0,14221.0,23071.0,32713.0,29.474520832696484
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,1,42175.0,14282.0,23071.0,34422.0,32.976003718552086
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,2,42175.0,14221.0,24108.0,32774.0,26.441691584792824
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,3,42175.0,14251.0,19744.0,30301.0,34.84043430909871
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,4,42175.0,14221.0,20904.0,33963.0,38.450666902217115
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,6,42236.0,14221.0,23071.0,35275.0,34.59673990077959
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,8,42175.0,14221.0,24047.0,32591.0,26.215826455156332
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,10,42175.0,14221.0,19836.0,33751.0,41.228408047168976
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,11,42175.0,14312.0,20568.0,35002.0,41.23764356322496
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,13,42144.0,14282.0,19256.0,35063.0,45.08171006474061
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,15,42022.0,14160.0,20996.0,30700.0,31.609120521172642
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,16,42144.0,14190.0,19470.0,31645.0,38.47369252646548
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,17,42144.0,14282.0,22094.0,38358.0,42.400542259763284
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,18,42175.0,14221.0,20019.0,32469.0,38.34426683913887
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,19,42144.0,14312.0,22369.0,37320.0,40.061629153269024
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,20,42144.0,14251.0,19165.0,33444.0,42.695251764143045
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,22,42175.0,14221.0,22857.0,32378.0,29.40576934955834
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,23,42144.0,14221.0,22247.0,33903.0,34.38043830929416
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,24,42144.0,14343.0,20690.0,35977.0,42.4910359396281
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,25,42175.0,14282.0,20019.0,34879.0,42.604432466527136
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,26,42114.0,14190.0,19897.0,32621.0,39.00554857300512
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,27,42144.0,14190.0,20446.0,31340.0,34.76068921506062
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,28,42266.0,14221.0,20782.0,31584.0,34.200861195542046
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,31,42144.0,14190.0,20172.0,33201.0,39.24279389175025
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,32,42175.0,14221.0,23071.0,33445.0,31.0180894005083
75290, 2019-10-23T15:57:01+02:00,5,8,28494,4,2,33,42144.0,14190.0,22155.0,33811.0,34.473987755464194
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,1,42144.0,14221.0,21484.0,32010.0,32.88347391440175
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,2,42144.0,14190.0,20843.0,30332.0,31.28379269418436
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,3,42175.0,14221.0,20233.0,30607.0,33.89420720750155
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,4,42175.0,14221.0,20202.0,30485.0,33.731343283582085
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,6,,,,,
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,8,42144.0,14190.0,20202.0,30515.0,33.79649352777322
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,10,42175.0,14190.0,21209.0,34360.0,38.27415599534342
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,11,,,,,
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,13,42144.0,14343.0,22094.0,36955.0,40.213773508320934
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,15,42022.0,14160.0,20263.0,29997.0,32.449911657832445
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,16,42144.0,14190.0,20172.0,30546.0,33.9618935376154
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,17,42144.0,14343.0,22888.0,36466.0,37.2346843635167
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,18,42175.0,14221.0,23834.0,35123.0,32.14133189078382
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,19,42144.0,14282.0,23590.0,38481.0,38.69701930823003
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,20,42175.0,14221.0,21392.0,34818.0,38.56051467631685
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,22,42175.0,14221.0,22796.0,34452.0,33.83257866016487
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,23,42175.0,14221.0,22369.0,33781.0,33.782303661821736
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,24,42144.0,14251.0,22186.0,34544.0,35.77466419638722
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,25,42144.0,14221.0,22155.0,34696.0,36.14537698870187
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,26,42205.0,14312.0,24566.0,37779.0,34.97445670875354
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,27,42114.0,14190.0,20477.0,34391.0,40.45825942833881
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,28,42144.0,14190.0,21270.0,32255.0,34.056735389862034
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,31,42175.0,14221.0,18646.0,30302.0,38.46610784766682
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,32,42175.0,14221.0,20172.0,30423.0,33.69490188344344
75291, 2019-10-23T22:08:01+02:00,5,8,30187,4,2,33,42144.0,14190.0,18585.0,30209.0,38.47859909298553
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,1,42236.0,14221.0,23956.0,33416.0,28.309791716542975
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,2,42175.0,14282.0,22918.0,36343.0,36.93971328729054
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,3,42144.0,14282.0,19378.0,32101.0,39.63427930594062
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,4,42175.0,14251.0,23132.0,34208.0,32.378391019644525
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,6,42175.0,14221.0,20507.0,33476.0,38.741187716573066
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,8,42175.0,14221.0,21575.0,32438.0,33.488501140637524
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,10,42175.0,14282.0,21362.0,37199.0,42.573725100137096
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,11,42175.0,14221.0,23742.0,38205.0,37.85630153121319
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,13,42144.0,14190.0,19958.0,35276.0,43.42329062251956
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,15,42022.0,14068.0,24566.0,29112.0,15.615553723550427
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,16,42144.0,14221.0,20050.0,28164.0,28.809828149410592
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,17,42144.0,14190.0,20721.0,33201.0,37.58922924008313
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,18,42175.0,14221.0,19256.0,31828.0,39.49981148674123
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,19,42144.0,14221.0,22949.0,34299.0,33.091343770955426
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,20,42175.0,14190.0,19805.0,30699.0,35.48649793152872
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,22,42175.0,14221.0,19989.0,34574.0,42.18487881066697
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,23,42175.0,14221.0,20660.0,33140.0,37.65841882920942
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,24,42144.0,14190.0,19348.0,31829.0,39.21266769298439
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,25,42144.0,14251.0,22857.0,36924.0,38.097172570685736
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,26,42205.0,14190.0,21423.0,35398.0,39.47963161760551
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,27,42144.0,14190.0,20538.0,31402.0,34.59652251448952
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,28,42144.0,14221.0,18371.0,29508.0,37.7423071709367
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,31,42175.0,14221.0,20172.0,32500.0,37.932307692307695
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,32,42175.0,14221.0,22430.0,32041.0,29.995942698417654
75292, 2019-10-20T10:08:01+02:00,5,8,13297,4,2,33,42175.0,14312.0,20965.0,31523.0,33.49300510738191
75293, 2019-10-20T10:50:01+02:00,5,8,13018,4,2,1,42205.0,14221.0,22705.0,33261.0,31.736869005742463
75293, 2019-10-20T10:50:01+02:00,5,8,13018,4,2,2,42144.0,14251.0,22827.0,34239.0,33.330412687286426
75293, 2019-10-20T10:50:01+02:00,5,8,13018,4,2,3,42144.0,14190.0,20050.0,30974.0,35.268289533156846
75293, 2019-10-20T10:50:01+02:00,5,8,13018,4,2,4,42175.0,14221.0,22155.0,31155.0,28.88781896966779
75293, 2019-10-20T10:50:01+02:00,5,8,13018,4,2,6,42175.0,14282.0,23773.0,36252.0,34.422928390157786
